7000,Francois Deschamps,"American, born 1946",American,male,1946,0,,
7001,Vernon Heath,"British, 1819–1895",British,male,1819,1895,,
7002,Humphrey Jennings,"British, 1907–1950",British,male,1907,1950,,
7003,Markus Oehlen,"German, born 1956",German,male,1956,0,,
7004,Leon Kossoff,"British, 1926–2019",British,male,1926,2019,,
7005,Matthew Barney,"American, born 1967",American,male,1967,0,Q451185,500114761
7006,Suzanne McClelland,"American, born 1959",American,female,1959,0,,
7007,Cildo Meireles,"Brazilian, born 1948",Brazilian,male,1948,0,,
7008,Jean Pierre Pincemin,"French, 1944–2005",French,male,1944,2005,,
7009,Roberto Ciaccio,"Italian, born 1951",Italian,male,1951,0,,
7010,Sergei Gitman,"Russian, born 1944",Russian,male,1944,0,,
7011,David Levinthal,"American, born 1949",American,male,1949,0,Q4256545,500343555
7012,Esther Parada,"American, 1938–2005",American,female,1938,2005,,
7013,Tofik Shakhverdiev,"Azerbaijani, born 1938",Azerbaijani,male,1938,0,,
7014,Valery Shchekoldin,"Russian, born 1946",Russian,female,1946,0,,
7015,Laurie Simmons,"American, born 1949",American,female,1949,0,Q3219659,500077698
7016,Penelope Umbrico,"American, born 1957",American,female,1957,0,,
7017,Adrian Piper,"American, born 1948",American,female,1948,0,Q373948,500024467
7018,Andres Serrano,"American, born 1950",American,male,1950,0,,
7019,Rudolph Von Ripper,"American, 1905–1960",American,male,1905,1960,,
7020,Unidentified Artist,Mexican,Mexican,,0,0,,
7023,Sebastião Salgado,"Brazilian, 1944–2025",Brazilian,male,1944,2025,Q358158,500118071
7025,Carl Chiarenza,"American, born 1935",American,male,1935,0,,
7026,Gordon Coster,"American, 1906–1988",American,male,1906,1988,,
7027,Philip-Lorca diCorcia,"American, born 1951",American,male,1951,0,Q1274009,500115594
7028,Robert Flynt,"American, born 1956",American,male,1956,0,,
7029,Connie Imboden,"American, born 1953",American,female,1953,0,,
7030,Karen Klugman,"American, born 1946",American,female,1946,0,,
7031,William Henry Pigou,"British, 1818–1858",British,male,1818,1858,,
7032,U.S. Army Signal Corps,American,American,,0,0,,
7033,Hermann Forsterling,"German, born 1955",German,male,1955,0,,
7034,William K. Greiner,"American, born 1957",American,male,1957,0,,
7035,Gregory Crewdson,"American, born 1962",American,male,1962,0,Q1347062,500128025
7036,Barbara Jaffe,"American, born 1942",American,female,1942,0,,
7037,Herbert George Ponting,"British, 1870–1935",British,male,1871,1935,Q127805,500001808
7038,Michal Rovner,"Israeli, born 1957",Israeli,female,1957,0,Q1930439,500114667
7039,Ken Schles,"American, born 1960",American,male,1960,0,,
7040,Barbel Scianghetti,"American, born 1939",American,female,1939,0,,
7041,Madoka Takagi,"Japanese, 1956–2015",Japanese,female,1956,2015,,
7042,Ruud Jan Kokke,"Dutch, born 1956",Dutch,male,1956,0,,
7044,Junichi Arai,"Japanese, 1932–2017",Japanese,male,1932,2017,,
7045,Reiko Sudo,"Japanese, born 1953",Japanese,female,1953,0,,
7046,Peter Cohen,"American, born 1955",American,male,1955,0,,
7047,Christian Leborg,"Norwegian, born 1966",Norwegian,male,1966,0,,
7048,B. Tillmann,"Swiss, born 1947",Swiss,,1947,0,,
7049,Charles Ray,"American, born 1953",American,male,1953,0,Q872846,500118700
7050,Nikos Hadjikyriakos-Ghika,"Greek, 1906–1994",Greek,male,1906,1994,,
7051,Betty Woodman,"American, 1930–2018",American,female,1930,2018,,
7052,François Aubert,"French, 1839–1900",French,male,1839,1900,,
7053,Dawoud Bey,"American, born 1953",American,male,1953,0,Q5242608,500114579
7054,Vincent Borrelli,"American, born 1960",American,male,1960,0,,
7055,Tadao Ando,"Japanese, born 1941",Japanese,male,1941,0,Q208220,500034032
7056,Bernard Tschumi,"French and Swiss, born Switzerland 1944",,male,1944,0,Q123966,500022322
7057,Willie Cole,"American, born 1955",American,male,1955,0,Q8021437,500334448
7058,Tony Fitzpatrick,"American, born 1958",American,male,1958,0,Q7822347,500331982
7060,Margaret Lanzetta,"American, born 1957",American,female,1957,0,,
7061,William Morris,"British, 1834–1896",British,male,1834,1896,Q182589,500030629
7062,Peter Karpf,"Danish, born 1940",Danish,male,1940,0,,
7064,Rolf Kothrade,"German, born 1946",German,male,1946,0,,
7065,Kyoko Kumai,"Japanese, born 1943",Japanese,female,1943,0,,
7066,Faith Ringgold,"American, 1930–2024",American,female,1930,2024,Q5431220,500063866
7067,Alison Saar,"American, born 1956",American,female,1956,0,Q4727179,500122244
7068,Juan Sánchez,"American, born 1954 (Puerto Rican)",American,male,1954,0,,
7070,Paula Scher,"American, born 1948",American,female,1948,0,Q7154764,500125921
7071,Gary Essert,"American, 1938–1992",American,male,1938,1992,,
7072,John Cline,American,American,male,0,0,,
7073,Dahlgren,American,American,,0,0,,
7074,Jima,American,American,,0,0,,
7075,Mortimer,"American, born 1941",American,,1941,0,,
7076,Mike Salisbury,American,American,male,0,0,,
7077,Gustav Stickley,"American, 1858–1942",American,male,1858,1942,Q5621226,500018304
7078,Ekkeland Götze,"German, born 1948",German,male,1948,0,,
7079,Heribert Ottersbach,"German, born 1960",German,male,1960,0,,
7080,Robert Therrien,"American, 1947–2019",American,male,1947,2019,,
7081,Olaf Wegewitz,"German, born 1949",German,male,1949,0,,
7084,Anton van Dalen,"American, 1938–2024",American,male,1938,2024,,
7085,Paul Castrucci,"American, born 1978",American,male,1978,0,,
7086,John Fekner,"American, born 1950",American,male,1950,0,Q628282,500085220
7087,Eric Drooker,"American, born 1958",American,male,1958,0,,
7088,Stash Two (Josh Franklin),"American, born 1967",American,male,1967,0,,
7089,Tom McGlynn,"American, born 1958",American,male,1958,0,,
7090,Emily Carter,"American, born 1960",American,female,1960,0,,
7091,Dennis Thomas,"American, born 1955",American,male,1955,0,,
7092,Day Gleeson,"American, born 1948",American,male,1948,0,,
7093,Nadia Coën,"American, born 1961",American,female,1961,0,,
7094,Martin Wong,"American, 1946–1999",American,male,1946,1999,Q1522057,500043254
7095,Miguel Piñero,"American, born Puerto Rico. 1946–1988",American,male,1946,1988,,
7096,Andrew Castrucci,"American, born 1961",American,male,1961,0,,
7097,Betzaida Concepción,"American, born 1977",American,female,1977,0,,
7098,Seth Tobocman,"American, born 1958",American,male,1958,0,,
7099,Sabrina Jones,"American, born 1960",American,female,1960,0,,
7100,Red David Rodriguez,"American, born 1958",American,male,1958,0,,
7101,James Romberger,"American, born 1958",American,male,1958,0,,
7102,Neighborhood News,American,American,,0,0,,
7103,Lee Quinones,"American, born 1960",American,male,1960,0,Q3228920,500062510
7104,Lady Pink,"Ecuadorian, born 1964",American,female,0,0,,
7105,Sebastian Schroder,"German, born 1961",German,male,1961,0,,
7106,Missing Foundation,American,American,,0,0,,
7107,Walter Sipser,"American, born 1961",American,male,1961,0,,
7108,Bruce Witsiepe,"American, born 1951",American,male,1951,0,,
7109,Will Sales,"American, born 1928",American,male,1928,0,,
7110,Avram Finkelstein,"American, born 1952",American,male,1952,0,,
7111,Vincent Gagliostro,,,male,0,0,,
7112,Marguerite van Cook,"American, born England 1954",American,female,1954,0,,
7113,Eduardo Galeano,American,American,male,0,0,,
7114,Chinn Yuen-Yuei,"Chinese, born 1923",Chinese,,1923,0,,
7115,Tony Bevan,"British, born 1951",British,male,1951,0,Q1486644,500000302
7116,Judith Francisca Baca,"American, born 1946",American,female,1946,0,Q6304327,500026686
7117,Mel Chin,"American, born 1951",American,male,1951,0,Q6810674,500128668
7118,Gonzalo Diaz,"Chilean, born 1947",Chilean,male,1947,0,,
7119,Mike Glier,"American, born 1953",American,male,1953,0,,
7120,Alexander Kosolapov,"Russian, born 1943",Russian,male,1943,0,,
7122,Guillermo Kuitca,"Argentine, born 1961",Argentine,male,1961,0,,
7123,Walter Ruttmann,"German, 1887–1941",German,male,1887,1941,Q77365,500112601
7124,Otto Fried,"German, born 1922",German,male,1922,0,,
7125,Keith Morrow Martin,"American, 1911–1983",American,male,1911,1983,,
7126,Houston Conwill,"American, 1947–2016",American,male,1947,2016,,
7127,Dan Stoenescu,"American, born 1921",American,male,1921,0,,
7128,Chas Laborde (Charles Laborde),"French, born Argentina. 1886–1941",French,male,1886,1941,,
7129,Hin Bredendieck,"German, 1904–1995",German,male,1904,1995,,
7130,Karin Sander,"German, born 1957",German,female,1957,0,Q1729543,500330640
7131,Guy Teschmacher,"American, born 1939",American,male,1939,0,,
7132,Dieter Wackerlin,Swiss,Swiss,male,0,0,,
7133,Robert Welch,"British, 1929–2000",British,male,1929,2000,Q7350952,500328005
7134,Joseph Schlinger,American,American,male,0,0,,
7136,Manfred Malzacher,"American, born 1926",American,male,1926,0,,
7137,Jack Stringer,"American, born 1927",American,male,1927,0,,
7138,Carl Norby,"American, born 1935",American,male,1935,0,,
7139,Javier Carvajal,"Spanish, born 1927",Spanish,male,1927,0,,
7140,"The Custanite Corp., Brooklyn, NY",founded 1952,,,1952,0,,
7142,Robert Dumas-Hermes,"French, born 1917",French,male,1917,0,,
7144,Louis J. Zerbee,American,American,male,0,0,,
7145,"Hochschule für Gestaltung, Ulm, Germany",est. 1953,German,,1953,0,,
7146,Thomas V. Paulson,"American, born 1925",American,male,1925,0,,
7147,Reinhold Weiss,"German, 1934–2022",German,male,1934,2022,Q17325866,
7148,Eric Randmark,Swedish,Swedish,male,0,0,,
7149,Frank Heacox,"American, born 1923",American,male,1923,0,,
7150,Flemming Bo Hansen,"Danish, born 1955",Danish,male,1955,0,,
7152,Bill Stewart,"American, born 1920",American,male,1920,0,,
7153,Moshe Zabari,"American, born 1935",American,male,1935,0,,
7154,Yong Soon Min,"American, born Korea. 1953–2024",American,female,1953,2024,,
7155,Patricia Dalzell,"American, born 1938",American,female,1938,0,,
7156,Charles J. Mauro,American,American,male,0,0,,
7157,Pierangela d'Aniello,"Italian, born 1939",Italian,female,1939,0,,
7158,Perry King,"British, born 1938",British,male,1938,0,,
7159,Peter Hujar,"American, 1934–1987",American,male,1934,1987,Q2075836,500001826
7160,Geoffrey James,"Canadian, born Wales 1942",Canadian,male,1942,0,,
7161,"Pulos Design Associates, Inc.",American,American,,0,0,,
7162,Richard Lowrie,American,American,male,0,0,,
7163,Richard N. Naylor,"American, born 1943",American,male,1943,0,,
7164,Corrado Aroldi,"Italian, born 1936",Italian,male,1936,0,,
7165,Cesare Leonardi,"Italian, born 1935",Italian,male,1935,0,,
7166,Ludwig Mies van der Rohe,"American, born Germany. 1886–1969",American,male,1886,1969,Q41508,500006293
7167,Dante Bandini,"Italian, born 1940",Italian,male,1940,0,,
7168,Livio Castiglioni,"Italian, 1911–1979",Italian,male,1911,1979,,
7169,Ambrogio Tresoldi,Italian,Italian,male,0,0,,
7170,Tony Esposito,"Canadian, born 1943",Canadian,male,1943,0,,
7171,Robert Siegel,"American, born 1939",American,male,1939,0,,
7172,John E. Mullin,"American, born 1963",American,male,1963,0,,
7173,Eric Paddock,"American, born 1954",American,male,1954,0,,
7174,John Pinderhughes,"American, born 1946",American,male,1946,0,,
7175,Toshio Shibata,"Japanese, born 1949",Japanese,male,1949,0,Q5546908,500338021
7176,Craig Schuster,"Australian, born 1960",Australian,male,1960,0,,
7177,Carrie Mae Weems,"American, born 1953",American,female,1953,0,Q5046268,500329422
7178,Popovi Da,"American, 1931–1971",American,male,1931,1971,,
7180,"Pininfarina (Battista ""Pinin"" Farina)","Italian, 1893–1966",Italian,male,1893,1966,Q551406,500329573
7182,Peter Hiort-Loerenzen,"Danish, born 1947",Danish,male,1947,0,,
7183,Olivier,French,French,,0,0,,
7186,Antonio Macchi Cassia,"Italian, born 1937",Italian,male,1937,0,,
7187,Gugelot Institute,German,German,,0,0,,
7188,Hancock Laverne,"American, born 1926",American,male,1926,0,,
7189,Roberto Lucci,Italian,Italian,male,0,0,,
7190,Allen John Bootroyd,"British, born 1943",British,male,1943,0,,
7191,Kurt Steisslinger,German,German,male,0,0,,
7192,Paul D. Miller,"American, born 1943",American,male,1943,0,,
7194,Harry V. Cremonese,"American, born Anthony C. Cannon, 1939",American,male,1939,0,,
7195,Michael Alan Cousins,"American, born 1938",American,male,1938,0,,
7196,M & Co,American,American,,0,0,,
7198,Eric Rivkin,"American, born 1951",American,male,1951,0,,
7199,Kent Macintosh,American,American,male,0,0,,
7200,Torsten Thorup,"Danish, 1944–2016",Danish,male,1944,2016,,
7201,Wassili Luckhardt,"German, 1899–1972",German,male,1899,1972,,
7202,Herbert H. Schultes,"German, born 1938",German,male,1938,0,,
7203,Norbert Schlagheck,"German, born 1925",German,male,1925,0,,
7204,Hap Sakwa,"American, born 1950",American,male,1950,0,,
7205,Hosowo Tomohiro,"Japanese, born 1953",Japanese,male,1953,0,,
7207,Stephen Hobson,"American, born 1942",American,male,1942,0,,
7208,Glenn Edens,"American, born 1952",American,male,1952,0,,
7209,Giotto Stoppino,"Italian, 1926–2011",Italian,male,1926,2011,,
7210,Shiro Kuramata,"Japanese, 1934–1991",Japanese,male,1934,1991,Q2759674,500093619
7211,Jan Matthias,Austrian,Austrian,,0,0,,
7212,Koen De Winter,"Belgian, born 1943",Belgian,male,1943,0,,
7213,Roberto Ubaldi,"Italian, born 1940",Italian,male,1940,0,,
7214,Umberto Orsoni,"Italian, born 1940",Italian,male,1940,0,,
7215,Gianni Pareschi,"Italian, born 1940",Italian,male,1940,0,,
7216,Gianfranco Facchetti,"Italian, born 1939",Italian,male,1939,0,,
7217,Peter L. Zane,"American, born 1950",American,male,1950,0,,
7218,Bengt Palmgren,"Swedish, born 1944",Swedish,male,1944,0,,
7219,Kevan Laycraft,"Canadian, born 1955",Canadian,male,1955,0,,
7220,John Lonczak,"American, born 1954",American,male,1954,0,,
7221,Roald Steen Hansen,"Danish, born 1942",Danish,male,1942,0,,
7222,Mary Kocol,"American, born 1962",American,female,1962,0,,
7223,Davide Mercatali,"Italian, born 1948",Italian,male,1948,0,,
7225,Carmen Basile,"American, born 1947",American,female,1947,0,,
7226,Jacobus Lucas Verhoog,"Danish, born 1878",Danish,male,1878,0,,
7227,"Unidentified Designer, Chinese",,Chinese,,0,0,,
7229,Rafael Viñoly,"American, born Uruguay 1944",American,male,1944,0,Q952826,500059046
7232,Giuseppe Cappelli,Italian,Italian,male,0,0,,
7233,William de Vries,"Dutch, 1908–1969",Dutch,male,1908,1969,,
7234,Earl Childress,"American, born 1956",American,male,1956,0,,
7235,"Robert Kahn Architects, New York",,,,0,0,,
7236,"Nageli & Vallebuona Architekten, Berlin",German,German,,0,0,,
7238,Stephen Peart,"British, born 1958",British,male,1958,0,,
7239,Steven T. Kaneko,"American, born 1962",American,male,1962,0,,
7240,Robert J. King,"American, born 1917",American,male,1917,0,,
7241,Panasonic,"Japan, est. 1918",Japanese,,1918,0,,
7242,Kari Virtanen,"Finnish, born 1948",Finnish,male,1948,0,,
7243,Gregg Fleishman,"American, born 1947",American,male,1947,0,,
7245,Giuseppe Pensotti,"Italian, born 1939",Italian,male,1939,0,,
7246,Gruppo G14,Italian,Italian,,0,0,,
7247,Paulus van Leeuwen,"Dutch, born 1955",Dutch,male,1955,0,,
7248,Alexander Blomberg,"German, born 1949",German,male,1949,0,,
7249,Alice von Pechmann,"American, born Germany 1906",American,female,1906,0,,
7252,Unidentified Designer,Japanese,Japanese,,0,0,,
7261,Poul Henningsen,"Danish, 1894–1967",Danish,male,1894,1967,Q1928794,500067784
7264,Unidentified Designer,Austrian,Austrian,,0,0,,
7267,Edward Welby Pugin,"British, 1834–1875",British,male,1834,1875,,
7275,John Barnard,"British, born 1946",British,male,1946,0,,
7277,Alberto Meda,"Italian, born 1945",Italian,male,1945,0,Q376694,500253455
7278,Franco Raggi,"Italian, born 1945",Italian,male,1945,0,,
7279,Denis Santachiara,"Italian, born 1950",Italian,male,1950,0,,
7280,Tim Parsey,"British, born 1960",British,male,1960,0,,
7281,Mark Sanders,"British, born 1956",British,male,1956,0,,
7282,Bashir Zivari,"American, born 1961",American,male,1961,0,,
7283,Masuteru Aoba,"Japanese, born 1939",Japanese,male,1939,0,,
7290,Emile-Jacques Ruhlmann,"French, 1879–1933",French,male,1879,1933,,
7295,Unidentified Designer,Czech,Czech,,0,0,,
7308,Jürgen Greubel,German,German,male,0,0,,
7312,Charles O. Perry,"American, 1929–2011",American,male,1929,2011,,
7316,Paolo Lomazzi,"Italian, born 1936",Italian,male,1936,0,,
7317,Donato D'Urbino,"Italian, born 1935",Italian,male,1935,0,,
7318,Piero Gilardi,"Italian, 1942–2023",Italian,male,1942,2023,,
7319,Ugo La Pietra,"Italian, born 1938",Italian,male,1938,0,,
7327,Lynn Alexander,"American, 1920–1963",American,female,1920,1963,,
7329,Emily Belding,"American, 1904–1999",American,female,1904,1999,,
7330,Yvonne Delattre,Swiss,Swiss,female,0,0,,
7333,Alexander Girard,"American, 1907–1993",American,male,1907,1993,Q4718960,500096402
7336,Eszter Haraszty,"American, born Hungary. 1920–1994",American,female,1920,1994,,
7338,Jack Lenor Larsen,"American, born 1927",American,male,1927,0,Q6113656,500018823
7340,"Klearflax Linen Looms, Duluth, MN",1909–1953,American,,1909,1953,,
7341,Martin,Nationality unknown,Nationality unknown,male,0,0,,
7342,Sven Markelius,"Swedish, 1889–1972",Swedish,male,1889,1972,Q526888,500033597
7344,Dorothy Liebes,"American, 1899–1972",American,female,1899,1972,Q5298510,
7346,Astrid Sampe,"Swedish, 1909–2002",Swedish,female,1909,2002,Q430667,
7348,Joel Robinson,"American, 1915–2012",American,male,1915,2012,,
7350,Ada Louise Huxtable,"American, 1921–2013",American,female,1921,2013,,
7351,Lodovico Meneghetti,"Italian, born 1926",Italian,male,1926,0,,
7353,Heinz Rasch,"German, 1902–1996",German,male,1902,1996,,
7355,Sigurd Persson,"Swedish, 1914–2003",Swedish,male,1914,2003,,
7357,Angelo Testa,"American, 1921–1984",American,male,1921,1984,,
7359,Basil Spence,"British, 1907–1976",British,male,1907,1976,Q1172126,500092570
7360,Ellen Siegel,American,American,female,0,0,,
7364,Vera (Vera Neumann),"American, 1909–1993",American,female,1909,1993,,
7365,Gretl Wollner,"Austrian, 1920–2006",Austrian,female,1920,2006,,
7366,Giuseppe Terragni,"Italian, 1904–1943",Italian,male,1904,1943,Q458653,500028752
7378,Roger Tallon,"French, 1929–2011",French,male,1929,2011,,
7381,Bertel Gardberg,"Finnish, 1916–2007",Finnish,male,1916,2007,,
7386,Warren Platner,"American, 1919–2006",American,male,1919,2006,,
7387,Willa Percival,American,American,female,0,0,,
7388,Matthew Abbott,"British, 1965–2019",British,male,1965,2019,,
7389,Petah Coyne,"American, born 1953",American,female,1953,0,,
7390,Moustapha Dimé,"Senegalese, 1952–1998",Senegalese,male,1952,1998,,
7391,Marisa Merz,"Italian, 1926–2019",Italian,female,1926,2019,Q6765578,500063253
7392,Donald T. Chadwick,"American, born 1936",American,male,1936,0,,
7393,William Stumpf,"American, 1936–2006",American,male,1936,2006,,
7395,The Stanley Works,"USA, est. 1843",American,,1843,0,,
7397,Werner Büttner,"German, born 1954",German,male,1954,0,,
7400,Marc van de Loo,"Swiss, born 1966",Swiss,male,1966,0,,
7401,Steve Jobs,"American, 1955–2011",American,male,1955,2011,,
7402,Jerry Manock,"American, born 1944",American,male,1944,0,,
7403,Walter Ballmer,"Swiss, born 1923",Swiss,male,1923,0,,
7404,Peggy Diggs,"American, born 1946",American,female,1946,0,,
7406,Tadeusz Myslowski,"American, born 1943",American,male,1943,0,,
7407,Jaune Quick-to-See Smith,"Citizen of the Confederated Salish and Kootenai Nation, 1940–2025",Native American,female,1940,2025,,
7408,Ann Hamilton,"American, born 1956",American,female,1956,0,Q4766433,500115963
7409,Cecil Stephenson,"British, 1889–1965",British,male,1889,1965,,
7410,Miguel Angel Ríos,"Argentine, born 1943",Argentine,male,1943,0,,
7411,Atelier de Creation Graphique,French,French,,0,0,,
7412,Tsuguya Inone,Japanese,Japanese,female,0,0,,
7413,Toshifumi Kawahara,Japanese,Japanese,male,0,0,,
7414,Akio Okumura,Japanese,Japanese,male,0,0,,
7415,Shinro Otake,Japanese,Japanese,male,0,0,,
7416,Gary Hill,"American, born 1951",American,male,1951,0,Q2545780,500061240
7417,Otto Struck,German,German,male,0,0,,
7418,Chuck Hoberman,"American, born 1956",American,male,1956,0,Q4981234,500034042
7419,Scott Marble,"American, born 1960",American,male,1960,0,,
7420,Yoshito Takahashi,"Japanese, born 1962",Japanese,male,1962,0,,
7421,Jacques Herzog,"Swiss, born 1950",Swiss,male,1950,0,,
7422,Pierre de Meuron,"Swiss, born 1950",Swiss,male,1950,0,,
7423,Karen Fairbanks,"American, born 1959",American,female,1959,0,,
7424,George Howe,"American, 1886–1955",American,male,1886,1955,Q6138720,500017781
7425,William Lescaze,"American, born Switzerland. 1896–1969",American,male,1896,1969,Q550725,500025522
7426,Martin Diethelm,Swiss,Swiss,male,0,0,,
7427,Hans Gantert,"German, born 1934",German,male,1934,0,,
7428,José Bedia,"Cuban, born 1959",Cuban,male,1959,0,,
7429,Vijay Kumar,"Indian, born 1942",Indian,male,1942,0,,
7431,Giulio Aristide Sartorio,"Italian, 1860–1932",Italian,male,1860,1932,,
7432,Walter Pfeiffer,,,male,0,0,,
7433,J. Van Der Wal,Nationality unknown,Nationality unknown,,0,0,,
7434,Bureau,American,American,,0,0,,
7435,Donald Moffett,"American, born 1955",American,male,1955,0,,
7436,Marlene McCarty,"American, born 1957",American,female,1957,0,,
7439,Marco Ferreri,"Italian, born 1958",Italian,male,1958,0,,
7440,Kazuo Kawasaki,"Japanese, born 1949",Japanese,male,1949,0,,
7441,Ross Lovegrove,"British, born 1958",British,male,1958,0,,
7442,Lella Vignelli,"Italian, 1934–2016",Italian,female,1934,2016,,
7443,David Law,"American, born 1937",American,male,1937,0,,
7445,Johann Loetz,"American, 1848–1933",American,male,1848,1933,,
7446,Moira Dryer,"Canadian, 1957–1992",Canadian,female,1957,1992,,
7447,Mona Hatoum,"British of Palestinian origin, born in Beirut, Lebanon 1952",British,female,1952,0,Q273696,500033131
7448,Rodolfo Bretzel,"Italian, born 1966",Italian,male,1966,0,,
7449,Thomas Eriksson,"Swedish, born 1959",Swedish,male,1959,0,,
7450,Jean Nouvel,"French, born 1945",French,male,1945,0,Q214317,500017717
7451,Vincent de Rijk,"Dutch, born 1962",Dutch,male,1962,0,,
7452,Arribas,Spanish,Spanish,,0,0,,
7453,Arturo Ballester,"Spanish, 1890–1979",Spanish,male,1890,1979,,
7454,Boni,Spanish,Spanish,,0,0,,
7455,J. Briones,Spanish,Spanish,,0,0,,
7456,Art Chantry,"American, born 1954",American,male,1954,0,,
7457,Jose Espert,Spanish,Spanish,male,0,0,,
7458,Francisco Rivero Gil,"Spanish, 1899–1972",Spanish,male,1899,1972,,
7459,Juan Parrilla,Spanish,Spanish,male,0,0,,
7460,Simon Leung,"American, born 1964",American,male,1964,0,,
7461,Gabriel Orozco,"Mexican, born 1962",Mexican,male,1962,0,Q1242404,500114732
7462,Kim Jones,"American, born 1944",American,male,1944,0,Q6408927,500194076
7463,Sara Sosnowy,"American, born 1957",American,female,1957,0,,
7464,Bill Traylor,"American, c. 1853–1949",American,male,1853,1949,Q862623,500081799
7465,Elyn Zimmerman,"American, born 1945",American,female,1945,0,,
7466,Cliff Chi,"American, born 1964",American,male,1964,0,,
7467,René Herbst,"French, 1891–1982",French,male,1891,1982,Q1421687,500263771
7468,Charles B. Kaufmann,"American, 1890–1957",American,male,1890,1957,,
7470,Christian de Portzamparc,"French, born 1944",French,male,1944,0,Q312838,500024982
7471,Hélène Delprat,"German, born 1957",German,female,1957,0,,
7472,Gordon Cook,"American, 1927–1985",American,male,1927,1985,,
7473,Grenville Davey,"British, born 1961",British,male,1961,0,Q5607518,500199146
7474,General Idea,"Canadian, 1969–1994",Canadian,male,1969,1994,Q283498,500116136
7476,Federico Guzmán,"Spanish, born 1964",Spanish,male,1964,0,,
7477,Alfredo Jaar,"Chilean, born 1956",Chilean,male,1956,0,Q523915,500090589
7478,Richard Mock,"American, born 1944",American,male,1944,0,Q15461045,500065329
7479,Rirkrit Tiravanija,"Thai, born Argentina 1961",Thai,male,1961,0,Q989861,500114916
7480,Enrique Chagoya,"American, born Mexico 1953",Mexican,male,1953,0,Q1343964,
7481,Lucien Pissarro,"French, 1863–1944",French,male,1863,1944,,
7482,Daniel Lang,"American, 1935–2013",American,male,1935,2013,,
7483,James Kearns,"American, born 1924",American,male,1924,0,,
7484,(follower of) José-Guadalupe  Posada,"Mexican, 1852–1913",Mexican,male,1852,1913,,
7485,Luis Alberto Wells,"Argentine, born 1939",Argentine,male,1940,0,,
7487,Tom Friedman,"American, born 1965",American,male,1965,0,Q2439673,500126101
7488,Doris Salcedo,"Colombian, born 1958",Colombian,female,1958,0,Q2916050,500117678
7489,Tony Oursler,"American, born 1957",American,male,1957,0,Q571399,500115954
7490,Kcho (Alexis Leyva Machado),"Cuban, born 1970",Cuban,male,1970,0,Q1737637,500124632
7491,Simon Patterson,"British, born 1967",British,male,1967,0,Q7519497,500057407
7492,Kay Rosen,"American, born 1947",American,female,1947,0,,
7493,Alexis Smith,"American, 1949–2024",American,female,1949,2024,,
7494,Sue Williams,"American, born 1954",American,female,1954,0,Q2363416,500114754
7495,Giulio Paolini,"Italian, born 1940",Italian,male,1940,0,Q826845,500043314
7496,Gilbert & George,British,British,male,0,0,Q684974,500055847
7497,Karen Kunc,"American, born 1952",American,female,1952,0,,
7498,Douglas Blau,"American, born 1955",American,male,1955,0,,
7499,Paul Balluriau,"French, 1860–1917",French,male,1860,1917,,
7500,Raymond Pettibon,"American, born 1957",American,male,1957,0,Q564945,500115615
7501,Toba Khedoori,"Australian, born 1964",Australian,female,1964,0,Q7811437,500056865
7502,Rebecca Horn,"German, 1944–2024",German,female,1944,2024,Q442192,500047281
7503,Roni Horn,"American, born 1955",American,female,1955,0,Q433895,500062257
7504,Phyllis Bramson,"American, born 1941",American,female,1941,0,,
7505,Koichi Yoshimura,"Japanese, born 1940",Japanese,male,1940,0,,
7506,Yamazaki Vellodo Co. Ltd.,Japanese,Japanese,,0,0,,
7507,Eiji Miyamoto,"Japanese, born 1948",Japanese,male,1948,0,,
7510,Ritva Puotila,"Finnish, born 1935",Finnish,female,1935,0,,
7512,Edward William Godwin,"British, 1833–1886",British,male,1833,1886,Q1294110,500012257
7513,Harry J. Powell,"British, 1855–1922",British,male,1855,1922,,
7514,Tomoyuki Sugiyama,"Japanese, born 1954",Japanese,male,1954,0,,
7515,Sir William Lyons,"British, 1901–1985",British,male,1901,1985,Q1347549,
7516,Malcolm Sayer,"British, 1916–1970",British,male,1916,1970,,
7517,Cyan,"German, established 1992",German,,1992,0,,
7518,Jennifer Morla,"American, born 1955",American,female,1955,0,,
7520,Luc Tuymans,"Belgian, born 1958",Belgian,male,1958,0,Q200622,500116172
7521,Marlene Dumas,"South African, born 1953",South African,female,1953,0,Q260617,500093895
7522,Nobuyoshi Araki (荒木経惟),"Japanese, born 1940",Japanese,male,1940,0,Q450696,500116119
7523,Willie Birch,"American, born 1942",American,male,1942,0,,
7524,Minnie Evans,"American, 1892–1987",American,female,1892,1987,Q15462261,500081017
7525,Andrea Zittel,"American, born 1965",American,female,1965,0,Q495290,500033135
7526,Toyo Ito,"Japanese, born 1941",Japanese,male,1941,0,,
7527,Daniel Libeskind,"American, born Poland 1946",American,male,1946,0,Q154538,500023087
7528,César Pelli,"American, born Argentina. 1926–2019",American,male,1926,2019,Q309483,500023533
7529,Ben van Berkel,"Dutch, born 1957",Dutch,male,1957,0,,
7530,Mehrdad Yazdani,"Iranian, born 1959",Iranian,male,1959,0,,
7531,Bernhard Fuchs,"Austrian, born 1971",Austrian,male,1971,0,,
7532,Nan Goldin,"American, born 1953",American,female,1953,0,Q234279,500105338
7533,Jean-Luc Moulène,"French, born 1955",French,male,1955,0,,
7534,Julião Sarmento,"Portuguese, 1948–2021",Portuguese,male,1948,2021,,
